metric,approach,instance,value,prompt_ver,sample_feature,stratum,document_id,document_classes
semantic,GPT_4_Turbo_Preview,expected,0.6666666666666666,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
factual,GPT_4_Turbo_Preview,pred,0.6551724137931034,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
factual,GPT_4_Turbo_Preview,expected,0.4736842105263157,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
jaccardms,GPT_4_Turbo_Preview,pred,0.7391304347826086,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
jaccardms,GPT_4_Turbo_Preview,expected,0.4782608695652174,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
shacl,GPT_4_Turbo_Preview,pred,0.8048780511600238,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
factual,GPT_4_Turbo_Preview,pred,0.8709677419354839,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
factual,GPT_4_Turbo_Preview,expected,0.55,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
semantic,GPT_4_Turbo_Preview,expected,0.5789473684210527,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
factual,GPT_4_Turbo_Preview,pred,0.6521739130434783,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
factual,GPT_4_Turbo_Preview,expected,0.3636363636363636,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
semantic,GPT_4_Turbo_Preview,pred,0.8823529411764706,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
semantic,GPT_4_Turbo_Preview,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
jaccardms,GPT_4_Turbo_Preview,pred,0.6923076923076923,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
jaccardms,GPT_4_Turbo_Preview,expected,0.8269230769230769,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
jaccardms,GPT_4_Turbo_Preview,pred,0.9714285714285714,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
jaccardms,GPT_4_Turbo_Preview,expected,0.2,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
shacl,GPT_4_Turbo_Preview,expected,0.9014084520928388,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
factual,GPT_4_Turbo_Preview,pred,0.9444444444444444,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,33300d6ecdd4c7532db0a20960624f46,Event
shacl,GPT_4_Turbo_Preview,pred,0.8214285778061222,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
factual,GPT_4_Turbo_Preview,pred,0.9411764705882352,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
factual,GPT_4_Turbo_Preview,expected,0.734375,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
semantic,GPT_4_Turbo_Preview,pred,0.9375,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
semantic,GPT_4_Turbo_Preview,expected,0.7608695652173914,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
jaccardms,GPT_4_Turbo_Preview,pred,0.6666666666666666,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
jaccardms,GPT_4_Turbo_Preview,expected,0.7222222222222222,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
jaccardms,GPT_4_Turbo_Preview,pred,0.9344262295081968,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
jaccardms,GPT_4_Turbo_Preview,expected,0.2295081967213114,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
shacl,GPT_4_Turbo_Preview,expected,0.5000000249999987,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
factual,GPT_4_Turbo_Preview,pred,0.8181818181818182,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
factual,GPT_4_Turbo_Preview,expected,0.7777777777777778,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
semantic,GPT_4_Turbo_Preview,pred,0.8181818181818182,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
semantic,GPT_4_Turbo_Preview,expected,0.8181818181818182,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
semantic,GPT_4_Turbo_Preview,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_1,5d298c412dba51955ca14d0a0daa5cd7,Book
factual,GPT_4_Turbo_Preview,pred,0.9166666666666666,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
factual,GPT_4_Turbo_Preview,expected,0.9166666666666666,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
jaccardms,GPT_4_Turbo_Preview,pred,0.7857142857142857,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
jaccardms,GPT_4_Turbo_Preview,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_1,c83063b9505883380cd546dbc7c23966,Book
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
semantic,GPT_4_Turbo_Preview,expected,0.9,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
jaccardms,GPT_4_Turbo_Preview,pred,0.8888888888888888,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
jaccardms,GPT_4_Turbo_Preview,expected,0.8888888888888888,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
factual,GPT_4_Turbo_Preview,pred,0.9090909090909092,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
factual,GPT_4_Turbo_Preview,expected,0.8947368421052632,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
semantic,GPT_4_Turbo_Preview,expected,0.6470588235294118,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
jaccardms,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,MedicalWebPage_Article
jaccardms,GPT_4_Turbo_Preview,expected,0.217391304347826,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,MedicalWebPage_Article
shacl,GPT_4_Turbo_Preview,pred,0.9333333355555556,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
factual,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
factual,GPT_4_Turbo_Preview,expected,0.825,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
semantic,GPT_4_Turbo_Preview,pred,0.9545454545454546,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
semantic,GPT_4_Turbo_Preview,expected,0.90625,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
jaccardms,GPT_4_Turbo_Preview,pred,0.45,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
jaccardms,GPT_4_Turbo_Preview,expected,0.7166666666666667,text2kg_prompt3,pset_length,stratum_1,9e618582bf8469573eb119d51fda5689,WebPage
shacl,GPT_4_Turbo_Preview,pred,0.918367348604748,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
factual,GPT_4_Turbo_Preview,pred,0.7837837837837838,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
factual,GPT_4_Turbo_Preview,expected,0.4769230769230769,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
semantic,GPT_4_Turbo_Preview,pred,0.9655172413793104,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
semantic,GPT_4_Turbo_Preview,expected,0.9032258064516128,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
jaccardms,GPT_4_Turbo_Preview,pred,0.6028368794326241,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
jaccardms,GPT_4_Turbo_Preview,expected,0.6453900709219859,text2kg_prompt3,pset_length,stratum_1,79d1652ace051f26b232a472adcaf64e,WebPage
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
shacl,GPT_4_Turbo_Preview,pred,0.7818181857851239,text2kg_prompt3,pset_length,stratum_1,7eb55766885d7f9b3246ad43f0cf6962,ItemList_CreativeWork
shacl,GPT_4_Turbo_Preview,expected,0.6666666759259257,text2kg_prompt3,pset_length,stratum_1,7eb55766885d7f9b3246ad43f0cf6962,ItemList_CreativeWork
factual,GPT_4_Turbo_Preview,pred,0.5454545454545454,text2kg_prompt3,pset_length,stratum_1,7eb55766885d7f9b3246ad43f0cf6962,ItemList_CreativeWork
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_1,7eb55766885d7f9b3246ad43f0cf6962,ItemList_CreativeWork
factual,GPT_4_Turbo_Preview,pred,0.9,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
factual,GPT_4_Turbo_Preview,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
semantic,GPT_3_Turbo_16K,expected,0.5,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
shacl,GPT_3_Turbo_16K,expected,0.9014084520928388,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
shacl,GPT_3_Turbo_16K,pred,0.8000000133333325,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
jaccardms,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
jaccardms,GPT_3_Turbo_16K,expected,0.4285714285714285,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
factual,GPT_3_Turbo_16K,pred,0.9,text2kg_prompt3,pset_length,stratum_1,be6fda6c588678e4368a449365cd9285,ScholarlyArticle
factual,GPT_3_Turbo_16K,expected,0.7,text2kg_prompt3,pset_length,stratum_1,be6fda6c588678e4368a449365cd9285,ScholarlyArticle
factual,GPT_3_Turbo_16K,pred,0.9722222222222222,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,bdb31c92604f25066fd93d2244f27057,HowTo
factual,GPT_3_Turbo_16K,pred,0.8918918918918919,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
factual,GPT_3_Turbo_16K,expected,0.8947368421052632,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,be6fda6c588678e4368a449365cd9285,ScholarlyArticle
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,be6fda6c588678e4368a449365cd9285,ScholarlyArticle
semantic,GPT_3_Turbo_16K,pred,0.7575757575757576,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
semantic,GPT_3_Turbo_16K,expected,0.6470588235294118,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
factual,GPT_3_Turbo_16K,pred,0.8571428571428571,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
factual,GPT_3_Turbo_16K,expected,0.55,text2kg_prompt3,pset_length,stratum_1,15f6e7abdf8054a0f5c2e21f3f34fc11,Article_MedicalWebPage
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
jaccardms,GPT_3_Turbo_16K,pred,0.8947368421052632,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
jaccardms,GPT_3_Turbo_16K,expected,0.1842105263157894,text2kg_prompt3,pset_length,stratum_1,2309c99965418c99b9def07e86fa6330,HowTo
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
jaccardms,GPT_3_Turbo_16K,pred,0.5555555555555556,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
jaccardms,GPT_3_Turbo_16K,expected,0.6111111111111112,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
shacl,GPT_3_Turbo_16K,pred,0.9000000049999998,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
jaccardms,GPT_3_Turbo_16K,pred,0.95,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
jaccardms,GPT_3_Turbo_16K,expected,0.3,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
semantic,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
semantic,GPT_3_Turbo_16K,expected,0.8947368421052632,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
jaccardms,GPT_3_Turbo_16K,pred,0.2238805970149253,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
jaccardms,GPT_3_Turbo_16K,expected,0.8955223880597015,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
factual,GPT_3_Turbo_16K,pred,0.8333333333333334,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
factual,GPT_3_Turbo_16K,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
semantic,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
semantic,GPT_3_Turbo_16K,expected,0.9,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
semantic,GPT_3_Turbo_16K,pred,0.9,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
semantic,GPT_3_Turbo_16K,expected,0.6666666666666666,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
jaccardms,GPT_3_Turbo_16K,pred,0.4117647058823529,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
jaccardms,GPT_3_Turbo_16K,expected,0.9411764705882352,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
factual,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
factual,GPT_3_Turbo_16K,expected,0.4736842105263157,text2kg_prompt3,pset_length,stratum_1,65cf5691e73f5465c25a17a551711177,WebPage_RealEstateListing
factual,GPT_3_Turbo_16K,pred,0.8333333333333334,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
factual,GPT_3_Turbo_16K,expected,0.59375,text2kg_prompt3,pset_length,stratum_1,ef0de88c35bba4a2e0cd1f9d8052dbd7,BlogPosting
semantic,GPT_3_Turbo_16K,pred,0.9230769230769232,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
semantic,GPT_3_Turbo_16K,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
semantic,GPT_3_Turbo_16K,pred,0.8333333333333334,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
semantic,GPT_3_Turbo_16K,expected,0.5789473684210527,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
factual,GPT_3_Turbo_16K,pred,0.6842105263157895,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
factual,GPT_3_Turbo_16K,expected,0.9230769230769232,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
jaccardms,GPT_3_Turbo_16K,pred,0.9663865546218487,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
jaccardms,GPT_3_Turbo_16K,expected,0.4369747899159664,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,4c33cd576d95af51d0dc099e12966ffa,Article
jaccardms,GPT_3_Turbo_16K,pred,0.7714285714285715,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
jaccardms,GPT_3_Turbo_16K,expected,0.7142857142857143,text2kg_prompt3,pset_length,stratum_1,759d65f8a527a9ed0764dbf746010506,TVEpisode
factual,GPT_3_Turbo_16K,pred,0.6363636363636364,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,3b60b5e37f6ce81567231d49b1a8918a,TVSeries
factual,GPT_3_Turbo_16K,pred,0.75,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,9ef20d639564309408db3e15d3be1b76,Article
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,b9d095c4b09ce97ce8263b6af5a041c3,WebPage
semantic,GPT_3_Turbo_16K,expected,0.7142857142857143,text2kg_prompt3,pset_length,stratum_1,b9d095c4b09ce97ce8263b6af5a041c3,WebPage
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
jaccardms,GPT_3_Turbo_16K,pred,0.4285714285714285,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
jaccardms,GPT_3_Turbo_16K,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
factual,GPT_3_Turbo_16K,pred,0.6666666666666666,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
factual,GPT_3_Turbo_16K,expected,0.625,text2kg_prompt3,pset_length,stratum_1,00452a06e9cc4f50088ba755ac4200c3,Article
shacl,GPT_3_Turbo_16K,pred,0.673469394418992,text2kg_prompt3,pset_length,stratum_1,ffaa62434d1aa95419b80992efc8f22f,ProfilePage
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_1,ffaa62434d1aa95419b80992efc8f22f,ProfilePage
jaccardms,GPT_3_Turbo_16K,pred,0.0721649484536082,text2kg_prompt3,pset_length,stratum_1,3d70d0a437a759599426ba73d516c60e,NewsArticle
